index, sex, mstatus, age, children, occupation, education, income, avbal, avtrans,
4428,2,1,31.53,0,7,4,5117.11,21576.97,1513.72,
4429,1,2,46.6,2,7,4,5033.48,34620.2,1975.45,
4430,1,2,56.96,2,3,1,6529.1,29028.94,2914.67,
4431,1,4,40.62,2,5,4,5974.44,12111.39,619.77,
4432,2,4,46.8,0,1,1,5974.44,12111.39,619.77,
4433,2,2,40.08,3,4,2,7410.18,23741.1,3813.56,
4434,1,1,27.38,0,3,3,1264.55,22075.73,1156.6,
4435,1,1,35.74,0,1,4,1264.55,22075.73,1156.6,
4436,2,2,34.67,0,4,3,2985.02,18690.66,1337.96,
4437,2,1,44.25,0,2,1,3947.47,33399.6,1406.79,
4438,2,1,33.32,0,5,3,1773.98,13854.48,2124.46,
4439,2,1,28.01,0,4,3,861.57,12408.46,302.61,
4440,1,1,27.97,0,7,1,9475.5,7552.2,2814.74,
4441,2,2,38.05,3,7,2,11081.84,30252.55,4488.46,
4442,2,1,33.76,0,4,3,2096.58,11472.53,522.26,
4443,2,4,38.42,1,4,4,6957.38,25648.4,2285.34,
4444,2,1,28.26,0,5,2,10722.52,20119.3,2674.58,
4445,1,1,27.88,0,2,1,7067.2,38337.98,2642.39,
4446,2,2,43.13,3,5,4,7946.07,13981.32,2105.18,
4447,2,2,37.96,1,8,4,8183.42,36988.39,2913.81,
4448,2,2,48.05,1,7,3,3554.48,12274.92,1228.43,
4449,1,1,20.1,0,2,4,4671.97,24856.08,1660.34,
4450,1,1,41.85,0,5,3,1378.08,7649.2,1585.66,
4451,1,3,44.15,2,2,1,7795.21,22878.5,2019.21,
4452,2,2,29.51,1,4,3,1203.22,16186.13,515.43,
4453,2,4,41.42,3,7,1,8514.33,17741.9,3620.31,
4454,2,1,25.18,0,4,4,3298.12,25683.71,2364.58,
4455,2,2,40.08,2,7,3,4221.77,7507.26,205.97,
4456,1,1,27.8,0,3,1,8985.78,29468.74,1093.51,
4457,2,2,27.79,1,5,3,1535.96,8606.01,882.9,
4458,1,2,39.08,2,2,1,4850.86,22881.29,1989.32,
4459,1,1,20.28,0,4,1,4770.78,24436.57,2983.04,
4460,2,1,20.73,0,4,3,1876.96,10410.44,1342.4,
4461,2,2,29.46,1,7,4,4331.28,26172.79,690.18,
4462,2,2,25.93,1,5,3,2184.24,13985.45,502.08,
4463,1,1,44.71,0,4,3,2479.05,6780.49,864.71,
4464,2,4,45,1,4,2,12667.14,29986.89,6333.6,
4465,2,3,65.05,1,9,3,1084.32,8227.77,1388.62,
4466,1,2,58.56,1,3,4,7310.74,32070.65,3574.91,
4467,1,1,40.63,0,3,3,628.24,12226.85,2108.24,
4468,2,1,29.15,0,1,4,628.24,12226.85,2108.24,
4469,2,2,43.26,0,7,2,7236.62,29804.87,4687.41,
4470,1,4,68.84,2,9,4,3334.22,4700.04,1648.33,
4471,1,1,28,0,4,4,5032.71,36737.85,910.12,
4472,2,1,36.93,0,4,1,6732.63,14472.55,2097.71,
4473,1,2,63.46,0,6,2,10210.98,59923.05,4616.83,
4474,2,1,29.93,0,7,3,2435.36,12398.67,879.33,
4475,2,2,22.74,1,7,4,6040.86,3834.17,1556.03,
4476,2,4,25.19,0,7,1,5315.27,30315.04,2510.32,
4477,2,4,32.57,2,4,4,5463.58,19094.06,1525.04,
4478,2,2,54.1,1,2,3,1964.69,3686.71,604.45,
4479,1,4,43.8,3,4,4,4255.63,38955.5,1499.89,
4480,2,2,32.99,0,2,1,5069.22,27906.46,2270.46,
4481,1,2,27.87,2,6,1,12721.62,34393.84,4907.25,
4482,1,2,39.46,2,1,3,12721.62,34393.84,4907.25,
4483,1,1,21.91,0,2,3,2387.47,14621.39,815.87,
4484,2,4,71.51,3,9,4,3172.6,5533.96,1098.61,
4485,1,4,45.19,2,7,2,11811.24,46763.7,3980.04,
4486,1,2,60.11,1,5,2,13760.82,10130.93,4973.63,
4487,1,1,21.82,0,6,3,5461.61,29025.14,1954.82,
4488,2,2,41.86,2,3,4,4510.05,13743.12,2023.26,
4489,1,2,56.18,1,3,3,1576.96,20005.14,1693.57,
4490,2,2,43.89,0,6,4,8689.86,24785.34,2053.28,
4491,2,2,67.67,3,9,3,1155.99,4246.66,671.94,
4492,2,4,56.73,0,7,3,1392.46,4329.75,692.29,
4493,1,1,24.68,0,1,3,1392.46,4329.75,692.29,
4494,2,1,21.58,0,5,1,13463.49,29991,1167.45,
4495,2,4,45.24,2,2,1,4758.41,18512.56,2004.83,
4496,1,1,39.37,0,5,2,13646.74,20039.57,5019.29,
4497,1,1,28.04,0,5,3,1171.5,16074.79,828.72,
4498,1,4,26.99,1,3,1,11344,43173.66,2605.7,
4499,2,2,37.15,1,6,2,12015.65,62294.54,6927.56,
4500,1,3,81.61,0,9,4,3512.14,25396.26,639.28,
4501,2,1,35.33,0,4,1,7784.98,20147.08,2634.88,
4502,2,4,46.36,0,3,2,9313.45,54613.54,4011.13,
4503,2,1,29.62,0,4,3,2163.39,11886.35,791.8,
4504,2,3,63.11,1,7,3,2006.43,13260,800.55,
4505,2,2,23.22,2,8,1,8426.59,27225.02,2325.2,
4506,2,2,65.73,1,9,4,4196.66,6455.25,1000.72,
4507,2,1,36.92,0,4,4,5663.7,31521.22,1788.94,
4508,2,2,45.74,2,5,1,14929.95,42640.21,2966.08,
4509,2,2,31.21,0,2,3,834.53,7073.94,1180.84,
4510,2,3,63.57,1,3,4,7916.88,35313.39,1999.65,
4511,1,4,46.99,1,7,3,2293.56,11991.82,868.82,
4512,2,4,45.88,1,8,1,8871.62,40317.65,4062.03,
4513,1,1,43.86,0,1,3,8871.62,40317.65,4062.03,
4514,2,1,26.74,0,4,1,8000,22225.24,1489.59,
4515,2,2,36.78,4,8,4,6219.13,28646.75,1527.13,
4516,2,2,32.76,2,3,3,1807.32,15136.25,1050.06,
4517,2,3,59.7,2,4,3,4417.94,12266.55,755.01,
4518,2,1,25.1,0,3,2,13585.81,16589.09,5011.96,
4519,1,2,55.49,0,7,1,6844.65,40705.57,3687.87,
4520,2,2,52.75,3,7,4,4970.56,24557.44,1682.57,
4521,1,4,43.12,3,7,4,2740.91,21091.64,2346.73,
4522,1,1,36.59,0,7,4,5305.91,38276.09,1500,
4523,2,2,34.06,1,4,4,4387.86,18689.84,1940.07,
4524,1,4,43.16,0,7,4,7936.93,13424.55,1478.63,
4525,2,4,56.81,3,3,3,2590.53,18853.41,962.55,
4526,1,4,72.13,0,9,4,3508.18,9216.11,382.29,
4527,2,1,27.92,0,5,4,5132.25,33616.61,1586.14,
4528,2,1,33.29,0,7,4,6159.06,26157.7,1398.84,
4529,2,1,31.66,0,3,4,7762.84,19485.41,2181.28,
4530,1,4,37.55,2,1,3,7762.84,19485.41,2181.28,
4531,1,2,35.2,1,3,3,2440.86,24908.12,352.6,
4532,2,2,35.78,0,8,4,8629.33,29549.86,1034.47,
4533,2,2,40.33,0,4,2,9480.79,36226.63,6623.4,
4534,2,1,28.7,0,2,3,2844.93,21889.5,581.5,
4535,1,1,30.95,0,7,3,2542.21,3995.83,871.89,
4536,1,3,71.21,3,9,4,3839.16,14998.69,1264.65,
4537,2,2,38.99,1,4,2,7332.76,37219.85,4390.32,
4538,2,2,56.56,1,7,3,2507.43,9260.45,226.96,
4539,1,2,44.37,1,4,3,1672.98,10719.61,920.22,
4540,1,1,33.17,0,6,3,2745.64,21890.99,1802.15,
4541,1,4,48.48,3,2,4,1966.77,23989.99,1186.02,
4542,2,1,33.94,0,8,2,6384.55,46905.83,3106.09,
4543,2,3,50.72,3,6,4,2626.01,31259.03,2005.16,
4544,2,1,20.69,0,1,3,2626.01,31259.03,2005.16,
4545,2,2,25.65,0,7,3,2275.54,18526.75,754.33,
4546,2,3,57.24,1,6,4,3393.04,43602.52,2587.34,
4547,2,2,37.95,1,7,3,905.01,3610.97,1079.27,
4548,2,1,27.6,0,6,4,6849.62,43322.52,3039.13,
4549,1,2,40.23,1,5,4,5812.17,30939.01,3122.56,
4550,2,4,30.79,0,2,4,1911.64,33360.19,1519.73,
4551,2,3,57.63,1,2,1,8880.99,42046.99,1955.44,
4552,2,4,33.13,2,2,3,908.52,12159.77,421.03,
4553,1,2,39.99,1,5,1,9519.38,41999.3,2880.04,
4554,1,4,54.96,2,5,4,5339.79,23728.38,2367.66,
4555,2,1,28,0,4,2,10135.15,30094.85,1436.37,
4556,1,3,45.38,3,1,2,10135.15,30094.85,1436.37,
4557,2,4,66.16,4,9,3,1615.15,11226.29,526.66,
4558,1,2,31.96,2,7,4,5800.28,30750.91,1703.91,
4559,2,1,27.33,0,3,4,4871.93,25913.4,2016.26,
4560,1,2,37.32,0,8,3,2014.83,19378.84,1860.56,
4561,2,2,22.08,0,5,4,6179.91,17259.55,3496.08,
4562,1,3,54.35,1,4,2,9411.4,39383.52,1139.03,
4563,1,4,28.84,2,2,1,6807.08,12184.88,1993.54,
4564,1,4,28.96,1,8,4,6957.45,36603.04,3244.2,
4565,1,1,45.31,0,8,3,2531.21,28548.96,1105.02,
4566,2,2,61.9,0,5,4,9054.83,16987.88,1834.08,
4567,1,3,58.86,2,8,4,2708.44,30142.38,2624.95,
4568,2,2,30.97,2,2,4,4574.15,4092.53,211.6,
4569,2,2,29.78,0,8,4,7002.89,29994.37,2499.72,
4570,1,2,26.99,0,2,2,9787.04,55211.95,2624.05,
4571,2,3,42.68,2,6,4,9150.11,22389.75,1619.71,
4572,2,1,28.26,0,4,4,6433.48,19849.9,1755.24,
4573,2,2,54.6,2,4,4,5594.86,27035.11,1515.62,
4574,2,4,55.24,2,3,3,713.69,25189.21,1235.94,
4575,2,2,38.03,1,7,1,12817.2,16910.36,3546.39,
4576,2,2,44.91,2,2,3,741.82,5851.39,809.79,
4577,2,1,34.41,0,2,4,1864.4,19897.34,508.89,
4578,2,2,43.78,0,8,1,10017.21,31094.04,3988.04,
4579,2,1,33.7,0,4,1,7997.8,24828.93,1680.22,
4580,2,2,57.66,0,7,4,5121.49,19234.38,974.22,
4581,1,2,47.04,1,2,4,3866.64,14195.35,923.11,
4582,1,2,51.77,2,3,4,8213.1,10623.24,1340.26,
4583,1,2,38.93,2,3,4,9234.6,17514.71,2053.93,
4584,2,2,40.65,1,4,4,3078.08,20027.03,2162.18,
4585,2,2,39.95,0,7,4,5331.41,26997.24,1528.5,
4586,2,2,32.82,2,7,4,5033.51,12621.2,2031.35,
4587,2,2,36.3,2,7,3,3344.47,11999.39,1063.59,
4588,1,4,29.83,1,2,4,4045.92,19929.4,1115.78,
4589,2,3,61.21,2,5,4,7948.42,21346.06,2815.13,
4590,2,4,36.42,1,3,3,2904.27,15646.65,1343.94,
4591,2,2,39.95,1,6,1,13726.9,32665.99,4001.4,
4592,2,3,75.97,2,9,3,632.55,11410.51,1061.8,
4593,1,2,42.81,0,4,4,3294.34,19937.64,1037.65,
4594,1,2,35.37,1,7,2,8212.59,25252.32,1224.25,
4595,1,1,24.79,0,2,4,1503.71,6509.14,612.52,
4596,1,2,40.16,0,3,3,3288.28,16027.08,1219.68,
4597,1,4,45.67,2,6,4,9912.79,30550.29,3017.13,
4598,1,1,30.73,0,1,4,9912.79,30550.29,3017.13,
4599,1,2,47.45,3,6,4,9824.64,27201.52,2169.49,
4600,1,2,38.8,0,8,3,4972.74,22973.24,2483.62,
4601,1,1,38.85,0,6,4,6950.42,29784.26,4071.01,
4602,1,2,56.26,3,7,2,4895.08,28685.11,2254.66,
4603,2,4,63.7,3,8,3,3455.08,18844.23,1434.24,
4604,2,2,50.95,3,7,4,7509.78,21327.66,1031.82,
4605,2,1,21.66,0,1,1,7509.78,21327.66,1031.82,
4606,2,2,40,0,4,3,719.42,2198.73,496.4,
4607,1,2,29.66,3,3,3,3183.42,12144.87,1184.33,
4608,2,2,34.48,2,7,4,3702.25,17829.39,909.33,
4609,1,2,40,2,2,4,4145.84,15175.53,650.17,
4610,1,1,26.59,0,5,4,4748.97,24232.55,1960.04,
4611,1,1,23.11,0,7,3,4101.11,3293.35,792.91,
4612,2,4,26.48,2,4,4,5017.54,20137.75,1210.87,
4613,2,4,42.76,0,3,3,1669.91,14612.64,1458.22,
4614,1,1,33.25,0,7,4,5018.8,20049.3,1803.21,
4615,2,2,39.27,1,7,4,7928.6,8875.51,596.62,
4616,2,2,55.78,0,7,4,4794.3,8036.12,1167.08,
4617,1,1,26.41,0,1,3,4794.3,8036.12,1167.08,
4618,1,1,23.95,0,2,3,1781.79,12342.07,675.43,
4619,2,1,32.24,0,4,4,5000,20890.54,1490.5,
4620,2,4,45.16,4,6,3,2383.9,17854.47,2301.69,
4621,1,2,43.52,0,1,3,2383.9,17854.47,2301.69,
4622,2,2,40.24,2,4,3,2097.78,11799.98,1168.23,
4623,2,1,26.45,0,3,3,2011.95,19571.83,1457.42,
4624,1,2,42.41,1,1,1,2011.95,19571.83,1457.42,
4625,1,2,39.72,2,1,1,2011.95,19571.83,1457.42,
4626,1,2,39.77,0,1,3,2011.95,19571.83,1457.42,
4627,2,4,44.77,0,5,3,3282.6,18723.87,1667.84,
4628,1,2,32.77,2,2,3,1632.31,10328.78,173.08,
4629,1,4,31.68,2,7,3,4367.22,15113.91,829.98,
4630,1,1,28.2,0,2,4,5593.55,30551.64,1767.48,
4631,1,2,38.8,1,5,3,2107.56,10159.21,1701.85,
4632,1,1,23.63,0,6,3,4775.69,18682.43,2275.7,
4633,2,2,32.03,2,5,4,4684.66,23872.56,2414.29,
4634,1,2,66.69,2,9,2,5000.05,37549.88,956.65,
4635,1,1,24.93,0,1,3,5000.05,37549.88,956.65,
4636,1,3,64.5,3,1,4,5000.05,37549.88,956.65,
4637,1,1,30.69,0,3,4,6178.62,23998.15,1923.27,
4638,1,3,89.79,1,9,3,889.28,2854.65,836.53,
4639,2,1,29.8,0,5,1,5433.11,26977.96,3581.5,
4640,2,1,27.97,0,2,3,1365.96,14457.1,727.3,
4641,1,4,43.12,0,2,1,3874.68,4043.26,2642.98,
4642,2,1,27.28,0,5,2,10594.21,38196.33,5128.79,
4643,2,1,28.08,0,7,3,1123.58,2791.76,1326.9,
4644,1,2,39.89,2,8,3,2097.07,9689.24,1311.35,
4645,2,2,55.65,0,6,3,4086.26,33116.65,2416.55,
4646,1,1,25.12,0,7,1,5373.49,31206.49,3768.27,
4647,1,1,41.54,0,1,3,5373.49,31206.49,3768.27,
4648,2,2,60.82,2,6,3,2324.23,20503.55,1731.33,
4649,1,4,42.82,0,2,3,1730.33,12739.24,417.72,
4650,2,2,23.07,0,3,1,9993.32,45108.52,3002.81,
4651,2,3,44.81,0,2,3,1249.39,10712.88,519.27,
4652,2,2,47.93,0,5,4,6000.63,17792.63,1826.65,
4653,2,1,46,0,4,3,525.83,3311.6,691.6,
4654,2,2,39.36,0,6,4,7541.77,30361.1,3610.27,
4655,2,4,44.78,1,8,4,4418.11,21562.65,3706.96,
4656,1,1,20.27,0,4,4,6690.21,20000,832.78,
4657,2,4,58.19,1,6,1,4648.14,20974.1,5514.91,
4658,2,1,28.32,0,2,3,1514.64,8750.86,598.42,
4659,1,2,47.24,3,7,1,2686.21,31279.8,2272.92,
4660,1,1,25.34,0,6,4,7044.76,29295.08,2334.03,
4661,2,1,32.21,0,1,1,7044.76,29295.08,2334.03,
4662,2,2,59.21,1,1,4,7044.76,29295.08,2334.03,
4663,2,2,31.34,0,7,3,3299.42,7467.1,382.46,
4664,2,1,32.13,0,4,4,4917.04,18206.63,1556.13,
4665,1,3,61.21,0,2,4,5786.67,8971.51,1113.67,
4666,2,4,59.58,0,2,3,2725.53,12788.07,600.98,
4667,2,1,21.98,0,4,4,2167.32,25779.39,1156.79,
4668,1,2,59.28,2,4,3,3903.51,21220.68,1355.93,
4669,1,2,63.72,2,4,2,11703.03,10836.23,4094.84,
4670,2,2,43.62,2,4,4,4945.58,9109.51,2459.66,
4671,1,4,64.32,2,2,3,2457.53,14009.47,966.36,
4672,2,2,40.14,1,8,1,6396.18,40939.57,3254.78,
4673,2,2,28.51,1,3,3,2978.12,16237.63,840.74,
4674,1,3,55.89,3,5,4,6917.31,31535.39,1979.21,
4675,2,4,44.26,2,5,1,4155.04,30631.75,4276.06,
4676,2,2,24.37,4,7,3,3140.55,20639.78,831.23,
4677,2,1,29.19,0,7,1,8019.43,38768.61,1575.17,
4678,2,2,40.27,1,2,4,4708.3,10969.78,958.84,
4679,2,2,39.9,1,3,4,5374,28661.26,718.21,
4680,2,4,42.62,1,5,1,3426.09,20402.28,2984.3,
4681,1,2,26.36,2,4,4,5199.99,4261.58,1491.19,
4682,1,1,27.24,0,2,1,6294.04,23746.45,1512.39,
4683,2,1,27.41,0,2,3,3484.9,12015.52,613.98,
4684,2,2,41.07,2,6,3,1623.84,11414.38,843.55,
4685,1,1,22.24,0,4,3,2488.61,3053.4,800.17,
4686,1,2,51.65,2,7,4,2595.92,16530.19,1684.9,
4687,1,1,25.4,0,5,4,6993.18,25503.14,1119.15,
4688,2,2,38.96,1,6,3,2751.91,13071.82,1189.99,
4689,2,1,29.69,0,7,2,10179.77,49843.13,6998.97,
4690,1,3,89.5,2,9,3,2136.53,14563.14,1256.62,
4691,2,3,46.37,1,3,4,7159.1,36597.55,874.9,
4692,2,2,36.74,2,5,3,1990.35,25611.45,1421.66,
4693,2,1,20.25,0,1,2,1990.35,25611.45,1421.66,
4694,2,4,44.64,0,1,3,1990.35,25611.45,1421.66,
4695,2,2,45.95,2,6,4,4425.72,23745.44,1017.28,
4696,2,2,63.96,1,3,3,815.23,16089.74,302.6,
4697,1,1,19.98,0,2,4,4086.45,23898.14,1570.25,
4698,2,2,63.65,2,2,4,3999.61,22499.39,824.16,
4699,1,2,36.73,1,4,4,7443.54,3731.09,1450.94,
4700,2,2,37.64,1,1,3,7443.54,3731.09,1450.94,
4701,1,2,25.47,2,4,4,2253.23,14018.11,970.72,
4702,2,4,46.88,1,2,4,6396.1,31466.79,1347.68,
4703,2,3,56.17,3,1,4,6396.1,31466.79,1347.68,
4704,2,1,27.2,0,4,1,9131.67,24809.6,1431.89,
4705,2,1,34.57,0,4,3,2111.29,8901.37,379.06,
4706,2,4,58.15,0,4,4,5550.8,20023.85,1157.7,
4707,2,3,60.08,0,5,4,6184.08,17904.95,2763.88,
4708,2,1,44.87,0,4,4,7172.73,19279.4,544.27,
4709,1,3,89.42,1,9,3,1940.63,9930.61,1234.63,
4710,2,2,57.28,0,5,4,9103.96,12274.62,2131.76,
4711,2,4,28.85,2,2,3,2130.35,14139.32,1162.13,
4712,2,3,80.13,1,9,3,1499.67,5590.63,1346.26,
4713,1,4,45,1,8,4,6299.82,32931.48,916.44,
4714,2,1,27.93,0,7,4,5087.86,23126.53,1444.26,
4715,2,1,28,0,4,1,8323.6,24455.96,2620.33,
4716,2,2,30.44,0,1,2,8323.6,24455.96,2620.33,
4717,1,1,25.93,0,6,1,8506.56,40154.09,2864.2,
4718,2,1,25.38,0,5,4,7108.78,19343.58,1863.72,
4719,1,2,64.84,1,4,4,4839.69,5943.24,1490.23,
4720,2,2,23.77,2,2,4,3956.65,18650.25,411.96,
4721,2,1,32.99,0,7,1,2828.95,23669.14,2688.09,
4722,2,1,38.37,0,5,4,9633.05,21287.53,2418.29,
4723,1,2,43.18,2,8,4,6926.56,41565.53,1044.89,
4724,2,2,39.07,3,3,3,1501.02,13517.48,1001.64,
4725,2,2,22.44,2,6,1,4195.53,25846.17,2043.2,
4726,2,1,23.26,0,4,4,5856.92,20108.8,1747.34,
4727,1,3,52.85,0,3,4,6925.03,23600.68,1147.32,
4728,2,3,73.32,3,9,4,4314.39,13531.25,1181.64,
4729,1,2,36.01,1,3,1,3891.99,29676.43,3826.32,
4730,2,2,39.86,1,6,4,6090.09,29555.92,2562.79,
4731,2,3,81.19,0,9,3,2111.23,6912.55,1045.68,
4732,2,2,20.4,0,7,1,7951.39,39863.84,1912.65,
4733,2,4,41.09,1,8,1,10168.49,52626.17,5193.15,
4734,1,2,31.66,3,4,3,2481.06,16683.85,1131.66,
4735,2,3,59.92,0,6,4,10291.6,27649.37,1771.32,
4736,1,2,59.49,1,4,3,3772.27,7857.4,850.43,
4737,1,4,55.71,2,3,4,5611.13,26575.94,3266.46,
4738,2,3,60.01,2,7,1,6088.54,23656.18,3790.23,
4739,2,1,27.96,0,7,3,3560.47,12005.18,796.76,
4740,2,1,29.01,0,1,4,3560.47,12005.18,796.76,
4741,2,1,21.56,0,3,4,6000.02,30965.84,2170.68,
4742,2,4,28.82,2,5,3,2811.82,15994.05,2126.52,
4743,1,4,70.44,0,9,1,3972.75,8695.13,856.06,
4744,2,2,38.69,2,7,4,2577.21,20133.86,1397.77,
4745,1,4,41.98,0,7,1,8032.46,43984.34,2337.11,
4746,2,2,33.82,0,6,4,6762.25,45480.97,2813.22,
4747,2,2,68.06,1,9,3,1335.32,10078.13,1169.13,
4748,2,1,44.48,0,2,4,5860.37,22466.28,980.42,
4749,2,1,27.96,0,8,4,9100.28,16982.48,3303.1,
4750,1,2,40.16,2,1,1,9100.28,16982.48,3303.1,
4751,1,1,27.83,0,5,4,7155.73,23620.83,2857.41,
4752,2,1,36.33,0,1,4,7155.73,23620.83,2857.41,
4753,1,4,52.87,1,8,4,7187.5,30001.52,2904.26,
4754,1,2,53.37,0,7,3,3429.84,13818.24,809.58,
4755,1,2,39.92,3,7,2,9576.43,28492.06,2727.41,
4756,1,1,27.51,0,5,3,1997.97,23048.88,771.53,
4757,1,2,28.97,1,7,4,4646.26,19071.26,1268.84,
4758,1,4,25.53,1,6,1,8719.26,38009.91,2794.64,
4759,2,2,40.33,0,2,3,1545.97,8523.55,1084.85,
4760,2,1,32.87,0,5,3,1304.29,23456.72,1767.82,
4761,2,4,33.66,2,2,4,4371.17,31778.74,1213.98,
4762,2,1,47.06,0,4,4,6365.54,6895.01,644.12,
4763,2,2,33.34,2,2,3,3328.47,11974.14,752.38,
4764,1,2,24.76,1,6,3,4763.45,30326.55,2223.66,
4765,2,1,27.62,0,4,4,7819.12,10746.69,1510.08,
4766,1,2,34.92,0,8,1,3015.67,22604.22,2309.94,
4767,2,2,60.57,3,7,1,4645.1,44507.68,3625.06,
4768,1,2,67.06,2,9,4,3265.58,13251.8,1000.61,
4769,1,2,52.54,2,6,4,3698.53,42764.1,4026.95,
4770,1,3,71.74,2,9,4,3414.56,26230.66,1501.52,
4771,2,1,30.86,0,4,4,7986.51,20784.15,2020.01,
4772,2,4,46.45,2,2,3,2928.13,5728.88,790.02,
4773,2,2,55.21,0,3,4,8332.62,31654.63,2000.27,
4774,2,2,36.51,1,4,3,2483.89,6585.18,453.72,
4775,1,1,29.25,0,7,1,4997.52,28982.37,2347.63,
4776,2,4,29.16,1,6,2,19955.57,55623.28,5995.69,
4777,2,4,26.09,1,4,3,3290.26,17740.16,665.36,
4778,1,1,27.96,0,8,2,17303.09,65582.38,6015.57,
4779,1,2,37.38,2,4,3,658.34,3211.97,671.48,
4780,2,3,54.78,1,4,2,8516.99,55294.57,6875.49,
4781,2,2,39.88,2,3,1,9008.69,43629.09,2949.41,
4782,2,2,48.32,2,2,4,5024.25,24697.8,933.74,
4783,2,4,25.72,1,1,4,5024.25,24697.8,933.74,
4784,2,2,45.56,2,6,4,7001.56,22443.84,2732.52,
4785,2,4,30.64,0,7,3,2359.35,15769.52,803.39,
4786,1,4,46.92,2,3,4,2010.01,15720.49,2002.5,
4787,1,4,71.04,2,9,3,2264.58,7794.76,793.31,
4788,2,1,31.21,0,3,2,4551.4,43583.4,3297.11,
4789,2,4,60.18,1,3,3,1204.54,10771.71,1484.98,
4790,2,3,70.32,4,9,4,2407.86,26521.3,1048.55,
4791,2,4,45.17,0,3,2,11657.92,33004.25,3664.2,
4792,2,1,20.75,0,2,4,4285.67,25753.39,1509.39,
4793,2,4,69.95,2,9,1,4236.03,12899.99,701.91,
4794,1,1,42.42,0,7,3,2646.02,12831.44,1268.58,
4795,1,4,46.74,0,7,4,7080.51,5762.09,1453.65,
4796,1,3,41.22,2,5,4,6642.75,24711.19,1999.84,
4797,2,2,30.52,0,2,1,6526.64,18095.12,1180.14,
4798,2,1,28.12,0,3,4,8459.04,20579.41,1818.74,
4799,1,1,42.54,0,5,3,1334.38,12776.73,410.78,
4800,2,1,27.74,0,3,4,3183.51,28380.73,2003.02,
4801,2,4,36.49,3,4,3,3572.83,16401.1,1194.4,
4802,1,4,57.71,2,7,4,3111.62,37306.5,1579.81,
4803,2,1,20.12,0,3,1,8970.88,29947.32,2816.56,
4804,1,4,33.45,2,2,2,7902.95,54171.41,2323.23,
4805,1,4,49.39,3,7,1,11052.77,24103.75,3008.7,
4806,1,4,42.91,1,4,4,7581.3,10338.1,2461.6,
4807,2,3,45.06,1,4,4,6121.19,14184.55,1642.1,
4808,1,2,46.77,1,8,3,2366.25,27766.59,1771.76,
4809,2,2,31.8,2,4,1,6087.1,25993.66,3069.89,
4810,1,4,40.13,1,4,3,2324.89,6850.85,936.02,
4811,2,4,27.03,0,4,1,11448,29623.86,1547.82,
4812,1,2,41.71,3,3,4,6847.56,29104.34,654.24,
4813,2,4,66.56,2,9,4,3402.05,9634.36,1000.85,
4814,1,1,24.53,0,7,4,5189.64,19910.85,1672.13,
4815,2,2,53.52,2,8,4,3754.43,39785.68,2340.11,
4816,2,1,26.32,0,1,1,3754.43,39785.68,2340.11,
4817,2,2,40.79,3,7,4,6695.75,7387.72,1363.13,
4818,1,4,69.86,2,9,1,2977.41,16184.85,1018.49,
4819,2,4,43.79,1,4,3,1943.98,4669.54,1381.53,
4820,1,4,69.65,0,9,4,3213.44,14801.06,602.33,
4821,2,1,21.68,0,3,4,4072.02,18876.57,1634.56,
4822,2,2,40.4,0,3,3,3191.74,22586.43,998.46,
4823,1,2,55.76,0,7,4,4522.58,25622.9,1845.63,
4824,1,1,26.18,0,7,3,722.14,10039.94,612.96,
4825,2,2,33.66,0,6,4,10684.12,33426.58,1148.4,
4826,2,1,36.73,0,1,4,10684.12,33426.58,1148.4,
4827,2,2,23.58,1,6,1,9480.91,39831.81,4834.07,
4828,2,2,49.46,1,5,2,6509.8,33716.99,5398.81,
4829,1,4,56.17,0,2,4,3993.76,36251.95,790.2,
4830,2,2,43.07,0,5,4,7159.25,18049.79,1640.04,
4831,1,4,46.08,2,2,4,3220.88,7799.96,1350.9,
4832,1,2,27.17,1,7,4,2581.46,24783.18,2313.63,
4833,1,2,56.49,2,3,4,6057.02,25261.8,2327.92,
4834,2,1,28.31,0,6,4,7771.81,26919.63,2378.42,
4835,1,2,29.61,1,2,4,4059.15,37275.38,1075.45,
4836,1,1,21.06,0,8,4,7165.96,37678.71,3872.52,
4837,1,4,66.45,2,9,1,2416.26,18780.66,1202.42,
4838,1,2,38.18,0,5,2,16873.74,26372.92,6125.62,
4839,2,2,44.87,0,5,2,13973.54,24584.21,5590.95,
4840,2,2,25.38,4,7,3,2522.33,11781.08,276.47,
4841,2,4,46.53,2,3,3,2267.93,16989.1,1575.77,
4842,2,3,61.71,1,3,4,6210.78,24522.64,1427.4,
4843,1,3,81.82,2,9,1,4423.28,20137.9,1205.18,
4844,1,1,23.94,0,2,4,5487.12,20000.33,709.59,
4845,2,2,67.52,1,9,1,3163.09,18711.75,1184.25,
4846,2,1,19.77,0,8,3,3431.74,23987.85,2550.14,
4847,2,2,43.35,2,4,2,16376.08,42525.91,5764.42,
4848,2,2,36.99,0,4,3,3943.06,13750.38,820.09,
4849,2,1,40.94,0,1,1,3943.06,13750.38,820.09,
4850,2,1,37.91,0,7,4,4928.27,29411.78,1498.19,
4851,1,2,54.46,0,3,3,1890.93,13112.14,1370.75,
4852,2,2,28.36,1,7,2,9138.33,52412.29,6620.24,
4853,1,2,21.65,2,3,4,8658.32,12209.48,1994.63,
4854,1,4,46.47,2,7,3,2717.71,13607.58,800.84,
